emb1	emb2	emb3	emb4	emb5	emb6	emb7	emb8	emb9	emb10	emb11	emb12	emb13	emb14	emb15	emb16	emb17	emb18	emb19	emb20	emb21	emb22	emb23	emb24	emb25	emb26	emb27	emb28	emb29	emb30	emb31	emb32	emb33	emb34	emb35	emb36	emb37	emb38	emb39	emb40	emb41	emb42	emb43	emb44	emb45	emb46	emb47	emb48	emb49	emb50	emb51	emb52	emb53	emb54	emb55	emb56	emb57	emb58	emb59	emb60	emb61	emb62	emb63	emb64	label	tsne1	tsne2
0.22883067	0.11248239999999998	-0.13588227	-0.104942076	0.078196734	-0.033088923	0.14074755	-0.040753692	0.09479624	-0.09570433	0.118842356	0.15988344	-0.079374105	0.13162997	-0.21183720000000003	0.03452336	0.010718703000000001	-0.23444703	-0.12951571	0.20588209999999998	0.043008864	0.123623684	0.18065724	-0.092494935	-0.024310547999999998	-0.24090081	-0.010540346	0.011582651999999999	0.13885549	0.02584979	0.21855941	-0.17415972	-0.06965153	0.06826441	-0.06784027	0.029087521	0.008886545	0.052307133	0.09797855	-0.0632242	-0.08818582	0.27152497	-0.21181397	0.06531127	0.036572985	0.027374916000000003	-0.11005841	0.13569301	0.039995812	-0.078585654	-0.13680920000000002	-0.04696402	0.17741705	-0.22121781	-0.04840383	0.04243269	0.08948012400000001	0.059715635999999996	-0.033631287999999995	0.11317927	-0.14131275	0.20163253	-0.1345	0.08781153	0	8.646894	27.974993
0.27485716	-0.08624685	-0.10778597	-0.15071541	-0.09422976	-0.009401191	0.23713166	0.08930543	0.14635575	-0.05441486	0.07847991	-0.08088787	-0.059092492	-0.06872547	-0.06270298	-0.08327876	0.020867348	-0.07572237	0.085994214	-0.15342793	0.044168938	0.15766335	0.25272998	-0.06359718	0.0068227304	-0.01092436	-0.2254788	-0.050802186	0.033448756	-0.10907347	0.07779662	-0.028985262	0.22932121	-0.01728795	-0.1306116	-0.15663308	-0.029665139	-0.07848108599999999	0.2257073	0.06206251	-0.12860978	0.173701	-0.0069223973	-0.026933305	0.27564144	0.07829762	0.01447734	0.12545037	0.109992445	-0.024995256	0.11884952	-0.16124025	0.061930582000000005	-0.14533977	-0.023422277000000002	-0.19405450000000002	0.015645863	0.17047185	-0.14966792	-0.023319699	0.008121179000000001	-0.15442824	-0.18635924	-0.13875833	0	-20.446417	32.358833
-0.078372985	-0.1891805	-0.0760528	-0.1620397	0.20432685	-0.03385043	0.110020064	-0.00980271	0.019582288	-0.15263805	0.24811569	0.07342394	0.0057143509999999995	0.13479216	-0.1388739	-0.018504184	0.053598963	-0.15405583	-0.11155543	-0.14922836	0.13596037	0.14775193	0.25726062	-0.07215904	0.20246899	0.09932414	0.042676902999999995	0.10077596	-0.033163153	-0.0034542312	0.11194341	-0.042068228	0.16825589999999999	0.022542967999999997	0.027377099999999994	-0.17060718	0.056067675	-0.04754015	0.15803522	-0.030059626000000002	-0.03601733	0.15649929999999998	-0.09594109	0.11609413	0.16948512	-0.15429108	0.13225526	0.15971756	0.14028494	-0.093846284	-0.11954588	-0.22118154	-0.18639360000000002	-0.20052816	-0.14905436	0.101569176	-0.11837906	0.063920856	-0.02383836	-0.047469936	-0.14346138	-0.059059765	-0.10508494	-0.037259296000000004	0	-21.976522	26.678844
0.14309338	0.16219144	0.027809112999999996	-0.13556108	-0.10639799	-0.14687052	-0.08947882	-0.15697765	-0.06918704	0.09091973	0.17076816	0.19593084	0.10310906	-0.028297646	0.030540176000000002	0.07837798	-0.023086814	0.025211353	-0.21528247	0.020177983	-0.08270228	-0.023748247000000004	0.13636214	0.04010786	-0.018521521000000003	-0.14947851	0.08121344	-0.06920673	-0.05382985	0.29613686	0.009789756	0.05005256	-0.16146259999999998	-0.08141401	0.1199612	0.14688513	0.13153498	-0.06735617	-0.039855312999999996	-0.18199174	-0.21221247	0.0040748757	0.022848407	-0.081167325	-0.031181801000000002	-0.048610277	-0.09842847	0.07928377	-0.048308156	-0.061283915999999994	-0.25337029	0.027541532999999997	0.20529275	-0.2862906	-0.05848608	0.21391891	-0.080869734	-0.17937484	-0.046786346	0.16211297	-0.059137434	-0.020810591	-0.20327649	0.11432942	0	-21.341583	-4.200612
0.11986655	0.09302837	-0.08142577	-0.08380902	0.04675673	-0.12228789999999999	0.06497589	-0.17805244	0.0327663	0.040404536	0.08003911400000001	0.29402274	-0.019504659	0.06981339	-0.052169118	-0.004826648	-0.100497484	-0.010080963	-0.086062446	0.24488029	-0.016421491	-0.016794784	0.08729865	-0.12028147	0.0869759	-0.29982859999999995	-0.04445038	-0.12604329	0.008148653	0.18888393	0.17258753	-0.14711452	-0.0873745	0.04050106	0.07010643	0.096655235	-0.0054806187	-0.060422797	0.08424802	-0.16130176	-0.26628083	0.05543349	-0.14233516	0.13395172	-0.047905684000000004	-0.058694265999999995	-0.04016396	0.19977058	0.026042867	-0.05052325	-0.24971819	0.10422969	0.14729261	-0.2428377	-0.030588467	0.09342098	0.07772785	-0.078754224	-0.06068725	0.28459597	-0.041625414	0.051794547999999996	-0.1251514	0.017955866	0	-14.146027	-1.279575
0.19301027	0.07919493	0.06604973	0.10775487	-0.06943714599999999	0.023493832000000003	-0.042806752	0.13518836	-0.098878905	-0.21358216	0.24058631	0.037118252000000004	0.09276689	0.14807457	-0.052725874000000006	-0.031633213	0.027356468	0.12706092	0.07039311	-0.024695442999999997	-0.089193486	0.1712009	0.13618618	0.052500464000000004	-0.09918323	-0.12951222	-0.23004767	0.11558129	0.038165554	-0.08884324	0.011352807	0.095683485	-0.15069011	-0.006776895	0.15659256	-0.060620345	-0.1348863	0.19365086	0.10402694	-0.029471117999999998	0.09803064	0.04544713	-0.009177888	0.16260573	0.01661433	-0.09315436	-0.17647426	0.32554895	0.1234895	0.034308262	-0.15610385	-0.035991773	-0.007392609499999999	-0.14578570000000002	-0.24343568	0.03298357	-0.2561507	-0.13545537	-0.009158643000000001	0.13131228	0.124740764	-0.079288006	-0.10436677	0.11439444	0	6.311503	-22.55922
0.118781015	0.17585559	-0.19669634	-0.06620811	0.011334776999999999	-0.054073595	0.12585884	-0.09547302	0.037217565	0.0018052253	0.12157396	0.23444405	0.13315739999999998	0.07909527	-0.056541115	0.08188483	-0.08140099	0.07222195	0.068766385	0.28185642	-0.19648284	0.16601753	0.05794318	-0.022030722000000003	0.0028018616	-0.14122248	-0.08662337	-0.021437135	0.10891544	-0.06087225	0.13405922	-0.11277947599999999	-0.07467341400000001	0.27917509999999995	0.17000595	0.08543886	0.0014410047	-0.10621399	0.17260309	-0.052020192	-0.17547596	0.14826638	-0.049952697000000004	0.2459526	-0.084521115	0.115927435	-0.044242665	0.18518561	0.10525201	-0.05638204	-0.035804882999999996	-0.024335345	0.20523852	-0.13800497	0.029321736	-0.08238755	-0.09359649	-0.025840465	0.007823812	0.2977975	0.04507941	0.03925422	-0.04335714	0.118291914	0	3.4522796	-4.3343205
0.22200546	0.029314893999999998	-0.12342993	0.031992473	0.034971572	0.09771781	-0.039593197000000004	-0.07134578400000001	-0.1320242	0.04441666	0.11794715	0.20946205	-0.019576585	0.08302219	-0.08869012	-0.004423955	-0.0013823243	0.021691132000000002	-0.029798902999999998	0.18304360000000003	-0.005480888299999999	0.06436842	0.1912263	0.03778503	-0.21053687	-0.057310835	-0.15071425	0.14670542	0.104410574	0.20360989999999998	0.23519646	-0.20989618	-0.27725092	0.04286901	0.101464435	0.08356424	0.0823281	0.012923163	0.11236867	-0.10763735	-0.0994283	-0.00027765927000000004	0.12641042	-0.0032780687	-0.04304454	0.035475675	0.19456224	0.1359354	-0.1921364	0.14764261	-0.18581426	0.08551429	0.20538345	-0.27911896	-0.021898513999999997	-0.014689086	0.060172147999999995	-0.050257317999999995	0.00060343964	0.04387973	-0.14231385	0.018382732	-0.14125016	0.14265529999999998	0	35.557724	-4.206931
0.24689214	0.10325278	-0.14686613	-0.13807711	-0.0142378565	-0.06383434	0.13144714	-0.06855115	0.12974548	0.13753226	0.050688155	0.20276389	0.052250385	0.045114003	-0.16091567	0.15143016	-0.16732714	-0.20291287	-0.14156482	0.19203547	-0.08067338	0.14894561	0.1581277	0.015385339	0.043125786	-0.22441578	0.022103957999999996	-0.06170828	0.07388923	0.10318367	0.18354377	-0.07791469	-0.0068181036	0.105685025	0.061153635	0.040380836	0.019636083000000002	-0.08623710000000001	0.016994115	-0.21147189	-0.21299002	0.048746448	-0.04375824	0.056111343	0.025063362000000002	0.04843773	-0.06302099	0.21743724	-0.058288172	-0.10855955	-0.14783703	-0.04187321	0.19423585	-0.22062421	0.07822838	0.020797696	0.11140306	-0.09140144	-0.09686601	0.19340366	-0.07142338	0.031856496	-0.21053289999999997	0.09932953	0	-7.498363	-14.787654
0.26872814	0.04661072	-0.13257962	-0.022952657	0.022495203	0.050955235999999994	0.025377757999999997	0.0052183387	-0.05256079	-0.019144312	0.18025729	0.21021767	-0.06929023599999999	0.09361445	-0.17104019	0.012849217	0.018919553999999998	-0.08374571	-0.092482954	0.20710129	0.0031940525	0.12340664	0.19117826	0.032134302000000003	-0.17304039	-0.15283424	-0.12212200000000001	0.11232470000000001	0.17747137	0.13502482	0.2040279	-0.25057155	-0.23639749999999998	0.030999245	0.026377063	0.04169456	0.08903003	0.04148398	0.12159279	-0.11578563	-0.12767199	0.11589957	-0.017374861999999998	0.041848800000000005	0.030843612000000003	0.021165285	0.05045503	0.1677922	-0.12668692	0.098738596	-0.14816892	0.022097036	0.20701976	-0.30070424	-0.0048045814	0.008613266999999999	0.05233121	-0.018542973	0.004389751	0.040860817	-0.17849419	0.09509578	-0.18715546	0.10407972	0	30.956463	4.9383125
0.046100944000000005	-0.11992695	0.08439283	-0.0585367	-0.0947828	-0.0060171187	0.09226092	0.09313272	-0.11004302	-0.16775617	0.14011791	-0.068459615	-0.13295839999999998	0.13244203	-0.0077850167	-0.1922947	0.19238943	0.03600391	-0.04879479	-0.16305433	0.07378574	-0.10658914	0.20350656	-0.13250661	-0.014539941	0.049591705	-0.15226394	-0.1406759	0.011929088999999999	0.15720151	-0.22869277	0.15706305	0.039354175	-0.2322348	-0.19826013	-0.029686507	0.08484042	0.026301923999999997	0.14617804	-0.04008326	-0.06800782	0.08918152	0.046887547	-0.13656747	0.0046158414	-0.23359986	-0.13314144	-0.04865401	0.118725844	0.16490394	-0.15504918	0.10667494	-0.111358255	-0.21044716	-0.1835895	0.21967277	-0.03859774	-0.04361596	0.05948221	-0.036359437	0.011456754	-0.22955708	-0.07779533	-0.045444988	0	-33.04274	3.0831869
0.16620171	0.18070507	-0.08765869999999999	-0.18545821	-0.025863197	-0.091428325	0.19630104	-0.07291229	0.23152892	-0.01626733	0.032689802000000004	0.15202078	0.049554437	0.07313955	-0.11811411	0.09987362	-0.20163287	-0.18383133	-0.0814393	0.16332045	-0.11296272	0.17271294	0.06975354	-0.04151339	0.16911155	-0.25196654	0.02207736	-0.11536804	0.05491902	-0.05419437	0.17873752	-0.11237602	0.077769354	0.15431656	0.033236086	-0.010881538999999999	-0.06869686	-0.055174783	0.06002121	-0.1305416	-0.14876547	0.16839014	-0.17109445	0.18207744	0.062124005999999996	0.03102169	-0.13114202	0.21230564	0.16916879999999998	-0.17907336	-0.10174467	-0.11765008	0.121633895	-0.1347874	0.08661303	0.010455044	0.057754125	0.024186546	-0.093427286	0.16744787	0.06925121	0.039139085	-0.088473186	0.037719727	0	-6.2345467	8.871557
-0.010311933	-0.049639504	-0.113530055	0.0087041315	0.1588945	0.017811794	0.17366292	-0.19231048	0.06330328	-0.071851835	-0.032468863	0.16309004	-0.14290329999999998	0.1948778	-0.08619359	-0.10768792	-0.08975072	-0.049594137999999996	0.023358237	0.18931729999999997	0.052430302000000005	-0.08443481	0.06956066	-0.21643978	0.21061307	-0.15252344	0.029690295	-0.275975	0.03389278	0.022260325	0.049053602	-0.06695241	0.18186176	0.09626198	-0.07665962	-0.0051081814	0.03131488	-0.12242712	0.11544929400000001	-0.20778273	-0.16418636	0.22043404	-0.22994357	0.17541024	-0.07891525	-0.13627258	-0.11095114	0.10171689	0.10570343	-0.07854642	-0.23779754	0.107321054	-0.096703514	-0.13837643	-0.013231648	0.06689976	0.12017689	-0.07376971	0.07367732	0.18421429999999997	-0.050951928	0.05506177	0.07079086	-0.006360821	0	-21.756075	11.48096
-0.03571468	0.039704144	0.023864884	-0.033139993	0.027198546	-0.11510105400000001	0.05281525	-0.19680354	-0.03587541	-0.0071557555	-0.0049862647	0.20758751	-0.052206475	0.09991516	0.038921237000000004	-0.020306628	-0.14156884	0.08328365	-0.08106487	0.1369535	0.009224580999999999	-0.14815164	0.015092623000000001	-0.14626801	0.14777076	-0.21116622	-0.038729485	-0.25700897	-0.07534495	0.25801435	0.023905331000000002	-0.0069282	0.0043071415	-0.0008602502000000001	0.0032674590000000003	0.08129163	0.07895393	-0.056973398	0.026984436	-0.24097762	-0.27958834	0.025717009	-0.09726489999999999	0.10054164	-0.14061409	-0.19305997	-0.091832414	0.18748514	-0.013647913999999999	-0.024430367999999997	-0.31554878	0.16180804	-0.035716206	-0.22958729	-0.016581632	0.18947548	0.05038717400000001	-0.13398123	-0.034204416	0.23248675	-0.06228113	-0.043847304000000004	-0.07568756	0.010076287	0	-23.804365	8.089509
0.2622763	0.17449679999999998	-0.20530279999999998	-0.1354035	0.05369283	-0.04871749	0.09996465	-0.08265438	0.12094114	0.057021155999999996	0.118560836	0.26418495	0.088648885	0.06948395	-0.12947437	0.0732904	-0.11220930000000001	-0.16655532	-0.06305097	0.19925135	-0.02259599	0.1909708	0.1987372	-0.09088425	0.021032494	-0.25137883	0.08011787	-0.017509315	0.07803319	-0.006600458000000001	0.23518917	-0.17435524	-0.028343177999999997	0.04798849	0.012037804	-0.022763755	-0.023039623999999998	-0.016670037	0.12032609999999999	-0.09747867	-0.11067392	0.20275876	-0.19590071	0.12659156	0.046128385	0.044561394000000004	-0.067841485	0.111639105	0.06395601	-0.13199973	-0.117393225	-0.102372706	0.19933757	-0.20399077	0.059615783	0.0046192445	0.038297877	0.07157259	-0.08433078	0.14043052	-0.061331443	0.09671187	-0.10823482	0.065162785	0	8.106642	10.588573
0.019392323	0.11774214	0.07673753	-0.25523072	-0.20184249	-0.1665905	0.0040456	-0.025569562	-0.05853954	0.06173058	0.19273517	-0.023844056000000002	0.14498022	-0.037742205	0.013105165	0.04254178	-0.016756792	0.12540022	-0.0920036	-0.17877874	-0.16747877	-0.09651030599999999	0.19765869	0.11209199	0.018000288	-0.00051742094	-0.008752079	-0.17625082	-0.1254009	0.17233822	-0.09268580400000001	0.20817715	-0.037762727999999995	-0.18020213	0.104935616	0.15074854	0.05833036	-0.27538627	-0.0501583	-0.011991706000000001	-0.15420810000000001	-0.004370693	0.19259539	-0.11174007	0.039518452999999995	-0.033574900000000005	-0.071829855	-0.06509093	0.19692543	0.13684338	0.025707467999999997	-0.07536827	0.17459166	-0.12699306	-0.102405384	0.08813451	-0.16175485	-0.13824871	-0.10786129	0.13345787	0.09309924	-0.16144457	-0.12847239	0.10731881	0	-32.786926	-4.2060876
0.19057249999999998	-0.06660186	-0.16386318	-0.15967166	-0.02860241	0.0030696446	0.20019642	0.0034598787	0.05137694	-0.08286104	0.16731746	0.08720854	-0.16361341	-0.03524876	-0.22446376	0.01113488	0.08572329599999999	-0.080715135	-0.12446398	0.06757229599999999	0.10915795	0.09142327	0.18501312	-0.019527916	-0.06642611	-0.02117686	-0.13658941	0.00253903	0.22496417	0.05001796	0.13027808	-0.05104171	0.07864566	0.09738913	-0.047808542999999995	-0.02527944	0.13708693	-0.08870113	0.20618457	-0.049769428	-0.21125016	0.22728206	-0.023538101000000002	-0.011734551000000001	0.110488355	0.14126776	-0.01770008	0.21485564	-0.118902415	0.0065368526	-0.010551590500000001	0.001946055	0.12521963	-0.27586532	-0.023529965	-0.09712008	0.07930058	0.09410477	0.053465124	0.11562309999999999	-0.22821413	0.13258928	-0.27074414	-0.031310983	0	-16.78631	27.469366
0.01315094	0.01583238	0.10422001	0.045869105	-0.13117325	-0.011904741000000002	-0.07346324	-0.021675989	-0.12070364	0.115963854	0.00047929502999999996	0.11863439	0.034263752	-0.11819722	0.11992074	-0.03914793	-0.14438698	0.05500374400000001	-0.11453136	-0.13353199	-0.18935284	-0.21362567	0.084433004	0.12212841	0.023898365	-0.06567691	0.032555363999999996	-0.038521177999999996	-0.07386324	0.30050272	0.02397672	0.0827616	-0.06419823	-0.19057953	0.04833445	0.044599495999999995	0.18325138	-0.10143849	-0.22166272	-0.31398550000000003	-0.22651443	-0.061232924	0.16008773	-0.07387325	-0.09918726	-0.132001	0.012722002	0.055592373	-0.15183052	-0.08612282	-0.12039506400000001	0.021168156	0.012876768	-0.28839362	-0.0075954334	0.14074934	-0.09686411	-0.19965926	-0.061859477	-0.07057315	-0.09195930000000001	-0.195209	-0.019373469	0.12094258	0	-20.142109	-8.232098
0.2093881	0.08679768	0.08285395	-0.057236224	-0.12877983	0.04646711	-0.111082345	-0.13818067	0.040062234	-0.030096525	0.13602819	0.17653725	0.07625249	-0.0359834	0.100106776	0.024150202000000003	0.048682764	-0.016714646	0.002320542	0.07898831	-0.22589171	0.07173731	-0.04009358	0.06942478	0.010585674	-0.1416866	-0.11769569999999999	0.026042423999999998	-0.06714917	0.12475094	0.034346625	0.0067567094	-0.183597	0.14080627	0.22140743	0.2391532	-0.019704423999999998	-0.025037766	0.036474183	0.0017157054999999998	-0.15547374	0.15199846	-0.046387143	0.12765658	-0.01034075	0.07465823	-0.14871475	0.16390848	0.11563076	-0.18702439999999998	-0.13496307	0.038929693	0.20162123	-0.14912349	-0.19055882	0.032981	-0.15070292	-0.30171067	-0.03188627	0.21469599	0.1806776	-0.03409685	-0.059412055	0.20405762	0	4.358289	-18.312052
0.21426436	0.14055446	-0.116745904	-0.11862117	-0.012923303999999998	-0.05765652	0.13795313	-0.05210919	0.110410966	0.052646324	0.07875693	0.2563532	0.016290624	0.044881015999999996	-0.14702442	0.05789637	-0.16386849	-0.07898643	-0.08730288	0.19835845	-0.16391987	0.1345844	0.12178468	0.050213944	0.05947514	-0.205771	-0.04390726599999999	0.011838586000000002	0.13016781	0.09777841	0.2143337	-0.15607746	-0.067197025	0.2017037	0.18742038	0.045352444000000006	0.036848523	-0.18985319	0.041291	-0.18405779	-0.21177676	0.10221687	0.019025428	0.13632213	-0.030498886	0.09646043	0.0015048564	0.21094424	0.0044044275	-0.07931541	-0.10203114	-0.044097427	0.22995100000000002	-0.23892823	0.079869606	-0.03771555	0.011775542	-0.08120707	-0.011929903	0.19517955	-0.025782479	0.041799947999999996	-0.060345855	0.091017395	0	-0.9335287	-8.3058405
0.1183019	-0.0025971439	0.13767636	-0.15092862	-0.15897495	-0.057158275999999994	0.028237209	0.08528538	-0.060465816	-0.027521092	0.17497149	-0.015150269499999999	0.006096806999999999	0.070358664	0.087869436	-0.14611074	0.105433494	0.074877985	0.0025770607999999998	-0.14731851	-0.0077234059999999995	-0.08928854	0.27450913	-0.085289724	-0.04452508	-0.05298049	-0.11571209	-0.03970454	-0.10032092	0.15270539	-0.10457558	0.117943525	-0.0875194	-0.3215909	-0.051749416	0.08004391	-0.048286326	0.0027965019	0.06491799999999999	0.05248762	-0.06378218	0.013801518999999998	0.12197377	-0.07770191	0.046539143	-0.12565961	-0.12750867	-0.043275297000000004	0.25262612	0.17313093	-0.10606037	0.05374752	0.038633324	-0.20174816	-0.26527375	0.20646918	-0.17853835	-0.07196136	-0.11476733	0.058715828	0.119260296	-0.31590419999999997	-0.08822248	0.03895899	0	-35.31416	0.83783066
0.14986727	-0.19551548	-0.05830718	-0.090182796	-0.19604948	0.0401645	0.23451018	0.12308025	0.13660201	-0.0023109817	0.06307077400000001	-0.11738099	-0.24795334	-0.07036967599999999	-0.045612745	-0.1698896	0.09310217	0.10427968	0.07777534400000001	-0.085493	0.075966164	0.0013329622	0.15833528	-0.087354794	-0.07267965400000001	0.013366656000000001	-0.29188728	-0.12268119999999999	0.11020215	0.017171900000000004	-0.014393875	0.0008874887	0.15667993	-0.07372533	-0.13685128	-0.010288443000000001	-0.017911822	-0.15088736	0.22036503	0.022130799	-0.1734111	0.048223402	0.08738831	-0.041839283	0.19409251	0.13835412	-0.0063365153000000006	0.09773414	0.06779571599999999	0.18032765	0.09317980000000001	0.115608305	0.07810039999999999	-0.10181911	-0.020281511999999998	-0.25567076	0.12701379	0.14313594	0.014395962	0.06389135	0.037880994	-0.13984324	-0.16940053	-0.18140401	0	-18.376245	32.52283
0.002411826	-0.25979668	-0.22246641	-0.01615028	0.059511714	0.10934059	0.22358453	-0.008660636999999999	0.14015768	-0.07524116	-0.09269274	-0.13801064	-0.21562678	-0.029929322999999997	-0.050815985	-0.16834086	0.10512427	-0.08391722	0.115518615	0.114243105	0.15257889	0.032230373	0.039096266	-0.2510646	0.101711065	-0.0021826401	-0.16203736	-0.08380052	0.13016829	-0.05132293	0.117655024	-0.1910358	0.24209940000000002	0.07115814	-0.13539758	-0.033460375	-0.06604286	-0.0162566	0.19208331	0.100619085	-0.20640063	0.06335018	-0.11763236	0.15278266	0.21787237	0.07158506	0.0907432	0.14266822	-0.040563893	-0.03453485	0.010418690999999999	0.083907284	-0.09806041	0.04747379	0.013896779	-0.1860272	0.111788705	0.15216944	0.015060266499999999	-0.05128157	-0.04389806	-0.025416315	-0.019447586	-0.20260677	0	-18.33329	36.590286
0.16484296	0.03416477	0.010023693	0.08782801	-0.039730735	-0.11822654	0.08202936	-0.08851209	0.06988791400000001	0.16578084	-0.18125638	0.19271615	-0.10029636	-0.17941281	0.10381411	-0.06914469599999999	-0.27800184	-0.086231515	-0.037720013	-0.0070764255000000005	-0.18136798	-0.07292746	0.0034424858	0.0065381303	0.10083918	-0.14881893	0.051672675	-0.0030345159999999997	-0.058312800000000005	0.1651848	0.18499975	-0.17846414	0.13629931	0.053244263	0.106901444	-0.09842141	0.10962212	-0.20885122	-0.18176910000000002	-0.3144347	-0.25388086	-0.0072641135	0.04952154	-0.020708919	-0.026458699999999998	0.04626221	0.14113249	0.08062562	-0.16567105	-0.20796060000000002	-0.05845225	-0.031842418	0.053016417	-0.21635357	0.13528144	-0.028337352000000003	0.0884766	-0.08174187	-0.057211764000000005	-0.07369779	-0.013151092	-0.12487753	0.0857528	-0.012129396	0	-18.384026	-10.543056
0.080422856	0.13310173	-0.025076944	-0.102973364	-0.07290605	-0.07496307	-0.019308167	-0.19484377	0.08164526	0.1689485	0.091422684	0.28966546	0.15558526	0.025030715	0.12079624	-0.048268675999999996	-0.21655765	0.1010171	0.07020415	0.07476316400000001	-0.16159895	0.017568926999999998	0.02973596	-0.08218129	0.19441341	-0.20514375	0.026462382000000003	-0.17383735	-0.144335	0.05409830400000001	0.11451924599999999	-0.066161186	0.008471487	-0.0014341617999999998	0.16916439	0.09163499	-0.12234691	-0.13745055	0.055535085	-0.100810796	-0.17317902	-0.0071987957	-0.08406571	0.23639810000000003	0.006893381	-0.06359392400000001	-0.05987958	0.15334761	0.21740437	-0.11525978	-0.15496895	0.020251447	0.076812	-0.123679005	0.005740313	0.047186367	-0.08272733	-0.1211701	-0.11413835	0.25968087	0.21312805	-0.16037586	0.020065198	0.040814473999999996	0	-17.06127	3.8290944
-0.032999747	0.180267	0.04903144	-0.11270739999999999	-0.11475535	-0.13821472	-0.12977550000000002	-0.20087722	-0.06641379	0.13888933	0.13043097	0.15444492	0.2524455	0.015656093	0.18191421	-0.021018274	-0.05963312	0.057000946	0.01997139	-0.07811983	-0.14740412	-0.09781497	0.11393134	-0.047639243	0.13439244	-0.04597789	0.12514737	-0.17278570000000001	-0.21996010000000002	0.096673995	-0.040893808	0.12388791	-0.025884637999999998	-0.2114096	0.08229935	0.11868094	-0.05433499	-0.09709811	-0.04943201	-0.021871354	-0.09373374	-0.09210198	0.057705313	0.03175206	-0.025146175	-0.19251302	-0.065147236	-0.029049411	0.20348746	0.0037639602000000003	-0.15074861	0.010687041999999999	-0.021915061	-0.09722388	-0.11651619	0.23491672	-0.18874747	-0.18573897	-0.14346063	0.14888525	0.16143794	-0.21310887	-0.08880541	0.13552478	0	-39.199993	-12.030824
0.13955265	0.18347609	-0.20463453	-0.1535261	-0.002904355	-0.069386035	0.2263909	-0.036724344	0.09641448	0.016985808	0.09017542	0.1743776	0.07958619	0.08528898	-0.1684263	0.07844637	-0.20649001	0.00526997	-0.013220215	0.17853586	-0.096408635	0.19100901	0.17968488	-0.05476227400000001	0.08581699400000001	-0.18501827	-0.04162719	-0.12146969999999999	0.08165687	-0.06962262	0.22957519	-0.12925530000000002	0.03335597	0.13066117	0.07163006	-0.033548563999999996	-0.03526438	-0.07684694	0.09878847	-0.12753966	-0.14737469	0.16661417	-0.10632369	0.26816034	-0.014411142	0.045102455	-0.08952165	0.2606551	0.10425837	-0.05664953	-0.06330414	-0.12929091	0.15080927	-0.1444898	0.100909494	-0.04893319	-0.043611795	0.112811625	-0.06545931	0.21350041	0.016255548	0.015555629	-0.06116383	0.06817882	0	1.5521384	3.2877617
-0.032603793	0.18769170000000002	0.057392307000000004	-0.11670556	-0.10939968	-0.14612186	-0.12936391	-0.19134125	-0.06535731	0.13133469	0.12115143	0.14778502	0.25739723	0.01409358	0.18552858	-0.015252082	-0.062230997	0.058351584000000005	0.02409701	-0.07591636	-0.14862412	-0.09654066	0.11172539	-0.04573263	0.13154528	-0.05558458	0.11736078	-0.16411516	-0.22305217	0.09603505	-0.04041173	0.12313203	-0.03271	-0.21097107	0.08729745400000001	0.11624716	-0.06497423	-0.09487283	-0.052369587	-0.012396303999999999	-0.09151944	-0.09872087	0.062287148	0.028701292000000003	-0.028832562000000003	-0.1934138	-0.060908317999999996	-0.033123724	0.20724988	0.008103704	-0.14449756	0.007910226	-0.016491188	-0.09025437	-0.12062605	0.23442298	-0.19050807	-0.18602797	-0.15212002	0.14641184	0.16465294	-0.21301314	-0.08864038	0.1294212	0	-40.834797	-9.119961
0.01822646	-0.19606638	0.008488538	-0.13708991	0.08176482	0.02113812	0.09368861	0.14211210000000002	0.040677167	-0.036606234	0.24074352	0.006119090600000001	0.06367651	0.01796515	-0.13367291	0.11976283	-0.054867454	-0.11074202	-0.029246934	-0.24973628	0.079141825	0.1835205	0.28845996	0.07632842	0.08179546	0.08246968	-0.08460692	0.095856875	-0.05479707599999999	-0.013316936000000001	0.08699092	0.10509094599999999	0.1656436	0.0011120550999999998	0.02040739	-0.21079579	0.06686804	-0.03543915	0.057885103	-0.10616098	-0.06892562	0.098276764	0.0020915181	0.101951025	0.14936034	-0.07391009	0.06669379	0.31613709999999995	0.030497596000000002	-0.100614324	-0.010777883	-0.22347285	-0.112376936	-0.20490627	-0.15169436	-0.027645951000000002	-0.14064538	-0.0018695907	-0.12159762	-0.007246333000000001	-0.19438408	-0.10731058	-0.27623895	0.014766583	0	-21.414722	26.873344
0.0014766801999999998	-0.14348608	-0.11401494	0.08866152	0.18118708	0.06657253	0.21225589999999997	-0.13800894	-0.04013265	-0.12615204	-0.06964806	0.021546762	-0.20816264	0.16383925	-0.18121311	-0.054679565	-0.06846537400000001	0.03789196	0.039810143	0.13013419999999998	0.09808430000000001	-0.102216184	0.163075	-0.19438234	0.086116135	-0.12097268	-0.023776874	-0.28096667	-0.026581857	0.070415646	0.061712295	-0.008116804	0.16833058	0.037079982000000004	-0.11699994	-0.065911174	0.104733005	-0.052608788	0.07241088	-0.28654507	-0.12443226	0.23857939	-0.16874799	0.11195729	-0.13044721	-0.1495133	-0.07926796400000001	0.124944	-0.05712395	0.007825579499999999	-0.23770267	0.072311595	-0.09604889	-0.17618924	-0.08248581	0.054421622	0.15780005	-0.034040898	0.119192034	0.10047216	-0.1253503	0.031239316	0.034751758	0.02874992	0	-22.24607	12.750421
